986;967;373831.77570093
986;840;8.1238101156871
980;356;0.35961
987;840;0.0023716633661018
995;967;382.99502106473
643;398;0.169121
980;764;0.80788
643;51;0.150822
156;356;0.083863
985;840;4.1182
156;360;0.000444
980;398;0.062495
348;840;325.95
1012;993;22.930546813285
986;993;30942.508818615
980;974;10.7687
1019;967;1.2355593995181
981;784;0.84084
498;981;5.7444
981;51;0.0064
983;993;1226.0160608104
983;967;14846.707742558
983;840;0.32283735292741
984;967;1883.7713101629
984;993;155.73413069208
984;840;0.040960423629085
104;967;607072.39338291
104;993;50200.803212851
104;840;13.203228717551
103;967;1113.6477532157
103;993;92.013249907987
103;840;0.024177327155382
100;967;37996.0864031
100;993;3142.3911711378
100;840;0.82655629495149
101;967;180505.41516245
101;840;3.928079997706
982;840;0.95360701854766
982;978;1.0770697241086
982;967;43927.081045465
982;993;3632.7968903259
105;993;675.5615605472
105;967;8170.6021733802
105;840;0.17777779358025
996;993;23153.507756425
997;993;25.548677000085
106;840;0.059276188538706
106;967;2909.2601751375
106;993;241.27780726729
764;752;3.6577
764;356;0.44
107;967;2899391.1278631
107;993;240303.74393233
107;840;63.002206337266
108;967;62954.45245365
108;993;5211.4547776012
108;840;1.3693762285872
643;974;29.18
643;860;0.00686559
840;860;9.2336103416436E-5
840;156;0.1568504431025
840;974;0.39518928183437
840;840;1
840;967;46051.220654378
840;398;0.0022782425302676
840;980;0.03665861289161
840;764;0.029791595278556
840;643;0.013476362460245
840;566;0.0024380729471426
840;51;0.0020301156696975
840;826;1.3226585966857
840;978;1.1298937108986
348;980;11.94
348;949;18.63
348;764;9.7
348;752;35.68
348;643;4.39
348;985;79.14
987;993;9.0151002929908
348;578;35.86
348;458;77.12
348;392;2.8716
348;356;4.29
348;360;0.0227
1010;967;591715.97633136
109;826;0.0025786487880351
109;967;89.855332914008
978;356;0.01169556445718
764;360;2.3315
967;356;2.6059600897577E-7
998;356;0.00026059600897577
398;578;48.01
51;356;6.32
764;458;7.9218
643;356;0.979095
840;356;0.013181038038116
980;458;6.4737
156;458;1.5135
764;392;29.495
643;392;0.654377
980;392;0.24026
974;392;0.022355
978;392;0.0078137208938897
109;980;7.0927016100433E-5
967;392;1.910016658917E-7
998;392;0.0001910016658917
156;826;8.4534
398;498;24.62
51;985;116.75
974;498;0.14271
978;458;0.20988561234127
840;392;0.008809369645555
110;967;41736.227045075
110;993;3450.3579746399
110;840;0.89645215612431
348;826;429.77
111;967;68306.010928962
111;993;5673.597912116
111;840;1.4870297547219
1000;840;0.061940477766441
1000;967;2860.4937212163
1007;967;11668.611435239
348;978;367.12
643;985;18.027
980;985;6.6396
974;985;0.61609
978;985;0.21581025961974
1015;993;1.679952289355
967;985;5.2634592970376E-6
998;985;0.0052634592970376
398;417;5.15
51;949;27.47
764;840;33.473
985;764;0.1226
985;978;4.6381
985;826;5.4304
985;980;0.1509
985;392;0.036286
985;643;0.0555
985;356;0.054253
985;156;0.6458
348;203;14.54
840;985;0.24382215611933
348;156;51.11
980;498;1.5392
1002;967;43031.11149361
1002;993;3559.985760057
1002;840;0.93551582939559
974;51;0.005151
974;949;0.14518
978;949;0.049891734935191
860;704;0.471
109;978;0.0022075055187638
398;156;68.43
51;978;541.02
985;949;0.2354
949;840;17.48885
949;978;19.69655
949;826;23.09345
949;392;15.4063
949;643;0.23548
949;156;2.7426
840;949;0.055793265864397
1003;967;70323.488045007
1003;993;5814.4605634212
1003;840;1.5299034936876
826;643;0.010172795097527
1004;993;435.47368650249
1004;840;0.11447532467205
1004;967;5257.0707601724
109;949;0.00010712372790573
998;203;0.00096730788571346
156;840;6.3933
109;643;2.6186167942369E-5
109;566;2.2931572188589E-5
643;752;8.12204
980;752;2.986
974;752;0.27776
978;752;0.097077953596738
860;980;397.04
967;752;2.4649431471955E-6
998;752;0.0024649431471955
156;752;0.6993
398;356;5.75
51;826;633.78
985;752;0.4508
949;752;1.91295
752;156;1.4338
752;978;10.2957
752;826;12.0764
752;356;0.120576
752;392;0.080549
752;985;2.2197
752;643;0.123239
752;949;1
752;840;9.145
840;752;0.10954240304265
643;498;4.17855
993;104;1.9910403185665E-5
989;104;0.090220809069631
498;840;17.7607
498;51;0.03686
498;978;20.019
498;980;0.6511
498;826;23.4486
498;949;1.0037
498;974;7.0098
498;643;0.2391
498;356;0.23396
498;860;0.00164
498;398;0.04059
498;392;0.156241
498;156;2.7855
498;985;4.3125
1005;967;2489.9158408446
1006;993;181.22672369268
1006;840;0.047675804529201
1006;967;2192.1411738916
840;578;0.11051441920307
840;417;0.011793009382353
840;348;0.0030643451188047
840;203;0.044681844046513
826;978;0.85005100306018
1014;840;0.47382077440178
643;417;0.875842
980;417;0.32096
974;417;0.029913
860;949;650.19
398;978;491.33
51;417;5.67
498;417;0.20967
643;578;8.18305
980;578;3.0182
974;578;0.27912
978;578;0.098120983172251
860;764;324.48
156;578;0.7069
398;840;436.35
51;578;53.05
985;578;0.4531
949;578;1.92585
752;578;1.007248
498;578;1.9629
643;203;3.31111
980;203;1.2192
974;203;0.113171
978;203;0.039629071887136
860;752;1197.25
398;348;1.339
51;203;21.45
985;203;0.1837
752;203;0.407674
498;203;0.7931
643;348;0.227982
980;348;0.083883
978;348;0.0027270991845973
860;643;146.85
398;974;172.4
51;348;1.476
985;348;0.012634
752;348;0.028069
498;348;0.054556
1005;993;205.98170882426
1005;840;0.05418086656878
417;840;84.7985
417;978;95.5552
417;398;0.1944
417;643;1.1414
860;458;2565.81
860;498;609.65
860;398;24.71
860;417;127.58
860;392;95.27
860;356;142.23
860;360;0.753
860;348;33.35
860;826;14411.83
860;978;12265.97
860;203;485.35
109;840;0.0019546520719312
1007;993;965.56785045285
1007;840;0.2538836905498
1014;967;21785.495652704
398;458;103.28
860;156;1696.8
985;458;0.9744
498;458;4.2027
980;360;0.0018945
980;704;0.0011973
978;360;6.1560585465792E-5
860;985;2647.09
860;578;1204.22
860;974;4273.82
860;51;21.97
985;360;0.00028643
840;360;6.9471219810413E-5
840;458;0.23660238968414
840;704;4.360999999965E-5
967;203;9.6730788571346E-7
1008;840;0.042465360474644
1008;967;1953.2394476239
1008;993;161.47784523963
1012;840;0.0058765230845987
1009;967;3242.7524482781
1009;840;0.070489077893603
109;993;7.4294205052006
203;392;0.19691
203;360;0.001552
203;356;0.29355
203;978;25.26
203;156;3.498
1012;967;270.11221812102
764;978;37.6299
1010;949;0.70293828201884
1011;993;49192.263040869
1011;967;594424.30006539
1010;109;6557.3770491803
1010;840;12.827090815803
203;348;0.06872
203;458;5.285
203;578;2.482
203;985;5.453
203;643;0.30184
203;752;2.459
203;764;0.67002
203;949;1.322
203;840;22.299
203;826;29.648
360;156;2252.99
360;978;16233.425
360;826;19075.485
360;392;125.7221
360;458;3404.47
360;578;1594.98
360;752;1583.57
360;764;428.725
360;840;14343.005
360;704;0.625
578;156;1.4178
578;203;0.40388
578;978;10.1915
578;826;11.9612
578;348;0.027793
578;360;0.0006274
578;356;0.1192
578;392;0.079634
578;458;2.139
578;985;2.1994
578;643;0.12192
578;752;0.9894
578;764;0.26898
578;949;0.5085
578;840;9.0406
578;974;3.572
578;704;0.000394
704;156;3594.81
704;978;25812.43
704;826;30162.94
704;356;306.675
704;392;201.44
704;458;5424.155
704;578;2531.78
704;643;325.55
704;752;2505.995
704;764;651.035
704;840;22915
458;356;0.055629
458;392;0.037228
458;764;0.126697
458;360;0.000294
458;826;5.5966
458;978;4.7571
458;156;0.6632
458;704;0.000184
458;840;4.2285
1011;840;12.936101029397
356;840;75.706
356;826;100.1843
356;978;85.4564
356;392;0.6667
980;784;7.4093
860;784;2946.1
156;784;1.7399
398;784;118.81
51;784;130.85
498;784;4.8355
458;784;1.151207
840;784;0.27225701061802
784;840;3.6725
784;974;1.451008
784;156;0.575925
784;203;0.164252
784;978;4.147374
784;826;4.862306
784;348;0.011302
784;360;0.000255
784;356;0.048428
784;392;0.032351
784;398;0.008367
784;458;0.868922
784;566;0.008881
784;578;0.406475
784;985;0.895382
784;643;0.049471
784;764;0.109366
784;949;0.20555
784;704;0.00016
764;826;44.2608
1013;840;35014.434700705
1013;967;1600000000
826;840;0.75397722988766
1017;967;436.13843033779
1017;840;0.0095007092279439
1018;967;22256.843979524
1018;840;0.48294830279893
1018;993;1833.8529249954
51;981;155.54
398;981;142.13
860;981;3504.31
980;981;8.7225
840;981;0.32414910858995
981;974;1.2189
981;156;0.48392
981;203;0.13827
981;978;3.4979
981;826;4.1045
981;348;0.00951
981;356;0.040591
981;392;0.027208
981;417;0.036443
981;398;0.007057
981;498;0.17404
981;578;0.34289
981;985;0.7547
981;643;0.041827
981;752;0.34123
981;949;0.1868
981;980;0.11336
981;840;3.0884
981;860;0.0002849
